"";"Var1";"Var2";"Var3";"Freq"
"6634";"Con heridos";"Incendio";"Santa María de Los Ángeles";0
"6635";"Con muertos";"Incendio";"Santa María de Los Ángeles";0
"6636";"Solo daños";"Incendio";"Santa María de Los Ángeles";0
"6638";"Con muertos";"Otro";"Santa María de Los Ángeles";0
"6639";"Solo daños";"Otro";"Santa María de Los Ángeles";0
"6641";"Con muertos";"Volcamiento";"Santa María de Los Ángeles";0
"6645";"Solo daños";"Atropello";"Santa Mónica";0
"6647";"Con muertos";"Caida de Ocupante";"Santa Mónica";0
"6648";"Solo daños";"Caida de Ocupante";"Santa Mónica";0
"6652";"Con heridos";"Incendio";"Santa Mónica";0
"6653";"Con muertos";"Incendio";"Santa Mónica";0
"6654";"Solo daños";"Incendio";"Santa Mónica";0
"6656";"Con muertos";"Otro";"Santa Mónica";0
"6657";"Solo daños";"Otro";"Santa Mónica";0
"6659";"Con muertos";"Volcamiento";"Santa Mónica";0
"6660";"Solo daños";"Volcamiento";"Santa Mónica";0
"6662";"Con muertos";"Atropello";"Santa Rosa de Lima";0
"6663";"Solo daños";"Atropello";"Santa Rosa de Lima";0
"6665";"Con muertos";"Caida de Ocupante";"Santa Rosa de Lima";0
"6666";"Solo daños";"Caida de Ocupante";"Santa Rosa de Lima";0
"6668";"Con muertos";"Choque";"Santa Rosa de Lima";0
"6670";"Con heridos";"Incendio";"Santa Rosa de Lima";0
"6671";"Con muertos";"Incendio";"Santa Rosa de Lima";0
"6672";"Solo daños";"Incendio";"Santa Rosa de Lima";0
"6674";"Con muertos";"Otro";"Santa Rosa de Lima";0
"6675";"Solo daños";"Otro";"Santa Rosa de Lima";0
"6676";"Con heridos";"Volcamiento";"Santa Rosa de Lima";0
"6677";"Con muertos";"Volcamiento";"Santa Rosa de Lima";0
"6678";"Solo daños";"Volcamiento";"Santa Rosa de Lima";0
"6680";"Con muertos";"Atropello";"Santa Teresita";0
"6681";"Solo daños";"Atropello";"Santa Teresita";0
"6683";"Con muertos";"Caida de Ocupante";"Santa Teresita";0
"6684";"Solo daños";"Caida de Ocupante";"Santa Teresita";0
"6686";"Con muertos";"Choque";"Santa Teresita";0
"6688";"Con heridos";"Incendio";"Santa Teresita";0
"6689";"Con muertos";"Incendio";"Santa Teresita";0
"6690";"Solo daños";"Incendio";"Santa Teresita";0
"6692";"Con muertos";"Otro";"Santa Teresita";0
"6695";"Con muertos";"Volcamiento";"Santa Teresita";0
"6699";"Solo daños";"Atropello";"Santander";0
"6702";"Solo daños";"Caida de Ocupante";"Santander";0
"6706";"Con heridos";"Incendio";"Santander";0
"6707";"Con muertos";"Incendio";"Santander";0
"6708";"Solo daños";"Incendio";"Santander";0
"6710";"Con muertos";"Otro";"Santander";0
"6711";"Solo daños";"Otro";"Santander";0
"6713";"Con muertos";"Volcamiento";"Santander";0
"6714";"Solo daños";"Volcamiento";"Santander";0
"6717";"Solo daños";"Atropello";"Santo Domingo Savio No. 1";0
"6719";"Con muertos";"Caida de Ocupante";"Santo Domingo Savio No. 1";0
"6720";"Solo daños";"Caida de Ocupante";"Santo Domingo Savio No. 1";0
"6724";"Con heridos";"Incendio";"Santo Domingo Savio No. 1";0
"6725";"Con muertos";"Incendio";"Santo Domingo Savio No. 1";0
"6726";"Solo daños";"Incendio";"Santo Domingo Savio No. 1";0
"6728";"Con muertos";"Otro";"Santo Domingo Savio No. 1";0
"6729";"Solo daños";"Otro";"Santo Domingo Savio No. 1";0
"6731";"Con muertos";"Volcamiento";"Santo Domingo Savio No. 1";0
"6735";"Solo daños";"Atropello";"Santo Domingo Savio No. 2";0
"6737";"Con muertos";"Caida de Ocupante";"Santo Domingo Savio No. 2";0
"6738";"Solo daños";"Caida de Ocupante";"Santo Domingo Savio No. 2";0
"6740";"Con muertos";"Choque";"Santo Domingo Savio No. 2";0
"6742";"Con heridos";"Incendio";"Santo Domingo Savio No. 2";0
"6743";"Con muertos";"Incendio";"Santo Domingo Savio No. 2";0
"6744";"Solo daños";"Incendio";"Santo Domingo Savio No. 2";0
"6746";"Con muertos";"Otro";"Santo Domingo Savio No. 2";0
"6747";"Solo daños";"Otro";"Santo Domingo Savio No. 2";0
"6749";"Con muertos";"Volcamiento";"Santo Domingo Savio No. 2";0
"6750";"Solo daños";"Volcamiento";"Santo Domingo Savio No. 2";0
"6752";"Con muertos";"Atropello";"Santo Domingo Savio No.1";0
"6753";"Solo daños";"Atropello";"Santo Domingo Savio No.1";0
"6755";"Con muertos";"Caida de Ocupante";"Santo Domingo Savio No.1";0
"6756";"Solo daños";"Caida de Ocupante";"Santo Domingo Savio No.1";0
"6758";"Con muertos";"Choque";"Santo Domingo Savio No.1";0
"6760";"Con heridos";"Incendio";"Santo Domingo Savio No.1";0
"6761";"Con muertos";"Incendio";"Santo Domingo Savio No.1";0
"6762";"Solo daños";"Incendio";"Santo Domingo Savio No.1";0
"6764";"Con muertos";"Otro";"Santo Domingo Savio No.1";0
"6765";"Solo daños";"Otro";"Santo Domingo Savio No.1";0
"6766";"Con heridos";"Volcamiento";"Santo Domingo Savio No.1";0
"6767";"Con muertos";"Volcamiento";"Santo Domingo Savio No.1";0
"6768";"Solo daños";"Volcamiento";"Santo Domingo Savio No.1";0
"6771";"Solo daños";"Atropello";"Sevilla";0
"6774";"Solo daños";"Caida de Ocupante";"Sevilla";0
"6778";"Con heridos";"Incendio";"Sevilla";0
"6779";"Con muertos";"Incendio";"Sevilla";0
"6780";"Solo daños";"Incendio";"Sevilla";0
"6782";"Con muertos";"Otro";"Sevilla";0
"6785";"Con muertos";"Volcamiento";"Sevilla";0
"6786";"Solo daños";"Volcamiento";"Sevilla";0
"6789";"Solo daños";"Atropello";"Simón Bolívar";0
"6791";"Con muertos";"Caida de Ocupante";"Simón Bolívar";0
"6792";"Solo daños";"Caida de Ocupante";"Simón Bolívar";0
"6796";"Con heridos";"Incendio";"Simón Bolívar";0
"6797";"Con muertos";"Incendio";"Simón Bolívar";0
"6798";"Solo daños";"Incendio";"Simón Bolívar";0
"6800";"Con muertos";"Otro";"Simón Bolívar";0
"6801";"Solo daños";"Otro";"Simón Bolívar";0
"6803";"Con muertos";"Volcamiento";"Simón Bolívar";0
"6805";"Con heridos";"Atropello";"Sin Inf";0
"6806";"Con muertos";"Atropello";"Sin Inf";0
"6807";"Solo daños";"Atropello";"Sin Inf";0
"6808";"Con heridos";"Caida de Ocupante";"Sin Inf";0
"6809";"Con muertos";"Caida de Ocupante";"Sin Inf";0
"6810";"Solo daños";"Caida de Ocupante";"Sin Inf";0
"6811";"Con heridos";"Choque";"Sin Inf";0
"6813";"Solo daños";"Choque";"Sin Inf";0
"6814";"Con heridos";"Incendio";"Sin Inf";0
"6815";"Con muertos";"Incendio";"Sin Inf";0
"6816";"Solo daños";"Incendio";"Sin Inf";0
"6817";"Con heridos";"Otro";"Sin Inf";0
"6818";"Con muertos";"Otro";"Sin Inf";0
"6819";"Solo daños";"Otro";"Sin Inf";0
"6820";"Con heridos";"Volcamiento";"Sin Inf";0
"6821";"Con muertos";"Volcamiento";"Sin Inf";0
"6822";"Solo daños";"Volcamiento";"Sin Inf";0
"6823";"Con heridos";"Atropello";"Sin Nombre";0
"6824";"Con muertos";"Atropello";"Sin Nombre";0
"6825";"Solo daños";"Atropello";"Sin Nombre";0
"6826";"Con heridos";"Caida de Ocupante";"Sin Nombre";0
"6827";"Con muertos";"Caida de Ocupante";"Sin Nombre";0
"6828";"Solo daños";"Caida de Ocupante";"Sin Nombre";0
"6830";"Con muertos";"Choque";"Sin Nombre";0
"6832";"Con heridos";"Incendio";"Sin Nombre";0
"6833";"Con muertos";"Incendio";"Sin Nombre";0
"6834";"Solo daños";"Incendio";"Sin Nombre";0
"6836";"Con muertos";"Otro";"Sin Nombre";0
"6837";"Solo daños";"Otro";"Sin Nombre";0
"6838";"Con heridos";"Volcamiento";"Sin Nombre";0
"6839";"Con muertos";"Volcamiento";"Sin Nombre";0
"6840";"Solo daños";"Volcamiento";"Sin Nombre";0
"6842";"Con muertos";"Atropello";"SUBURB El Plan";0
"6843";"Solo daños";"Atropello";"SUBURB El Plan";0
"6845";"Con muertos";"Caida de Ocupante";"SUBURB El Plan";0
"6846";"Solo daños";"Caida de Ocupante";"SUBURB El Plan";0
"6848";"Con muertos";"Choque";"SUBURB El Plan";0
"6850";"Con heridos";"Incendio";"SUBURB El Plan";0
"6851";"Con muertos";"Incendio";"SUBURB El Plan";0
"6852";"Solo daños";"Incendio";"SUBURB El Plan";0
"6854";"Con muertos";"Otro";"SUBURB El Plan";0
"6855";"Solo daños";"Otro";"SUBURB El Plan";0
"6857";"Con muertos";"Volcamiento";"SUBURB El Plan";0
"6860";"Con muertos";"Atropello";"Suburbano Aguas Frias";0
"6861";"Solo daños";"Atropello";"Suburbano Aguas Frias";0
"6862";"Con heridos";"Caida de Ocupante";"Suburbano Aguas Frias";0
"6863";"Con muertos";"Caida de Ocupante";"Suburbano Aguas Frias";0
"6864";"Solo daños";"Caida de Ocupante";"Suburbano Aguas Frias";0
"6865";"Con heridos";"Choque";"Suburbano Aguas Frias";0
"6866";"Con muertos";"Choque";"Suburbano Aguas Frias";0
"6868";"Con heridos";"Incendio";"Suburbano Aguas Frias";0
"6869";"Con muertos";"Incendio";"Suburbano Aguas Frias";0
"6870";"Solo daños";"Incendio";"Suburbano Aguas Frias";0
"6872";"Con muertos";"Otro";"Suburbano Aguas Frias";0
"6873";"Solo daños";"Otro";"Suburbano Aguas Frias";0
"6875";"Con muertos";"Volcamiento";"Suburbano Aguas Frias";0
"6876";"Solo daños";"Volcamiento";"Suburbano Aguas Frias";0
"6878";"Con muertos";"Atropello";"Suburbano Altavista";0
"6879";"Solo daños";"Atropello";"Suburbano Altavista";0
"6881";"Con muertos";"Caida de Ocupante";"Suburbano Altavista";0
"6882";"Solo daños";"Caida de Ocupante";"Suburbano Altavista";0
"6886";"Con heridos";"Incendio";"Suburbano Altavista";0
"6887";"Con muertos";"Incendio";"Suburbano Altavista";0
"6888";"Solo daños";"Incendio";"Suburbano Altavista";0
"6890";"Con muertos";"Otro";"Suburbano Altavista";0
"6891";"Solo daños";"Otro";"Suburbano Altavista";0
"6893";"Con muertos";"Volcamiento";"Suburbano Altavista";0
"6894";"Solo daños";"Volcamiento";"Suburbano Altavista";0
"6896";"Con muertos";"Atropello";"Suburbano El Llano";0
"6897";"Solo daños";"Atropello";"Suburbano El Llano";0
"6899";"Con muertos";"Caida de Ocupante";"Suburbano El Llano";0
"6900";"Solo daños";"Caida de Ocupante";"Suburbano El Llano";0
"6904";"Con heridos";"Incendio";"Suburbano El Llano";0
"6905";"Con muertos";"Incendio";"Suburbano El Llano";0
"6906";"Solo daños";"Incendio";"Suburbano El Llano";0
"6908";"Con muertos";"Otro";"Suburbano El Llano";0
"6909";"Solo daños";"Otro";"Suburbano El Llano";0
"6911";"Con muertos";"Volcamiento";"Suburbano El Llano";0
"6914";"Con muertos";"Atropello";"Suburbano El Plan";0
"6915";"Solo daños";"Atropello";"Suburbano El Plan";0
"6917";"Con muertos";"Caida de Ocupante";"Suburbano El Plan";0
"6918";"Solo daños";"Caida de Ocupante";"Suburbano El Plan";0
"6920";"Con muertos";"Choque";"Suburbano El Plan";0
"6922";"Con heridos";"Incendio";"Suburbano El Plan";0
"6923";"Con muertos";"Incendio";"Suburbano El Plan";0
"6924";"Solo daños";"Incendio";"Suburbano El Plan";0
"6926";"Con muertos";"Otro";"Suburbano El Plan";0
"6927";"Solo daños";"Otro";"Suburbano El Plan";0
"6929";"Con muertos";"Volcamiento";"Suburbano El Plan";0
"6930";"Solo daños";"Volcamiento";"Suburbano El Plan";0
"6932";"Con muertos";"Atropello";"Suburbano el Tesoro";0
"6933";"Solo daños";"Atropello";"Suburbano el Tesoro";0
"6935";"Con muertos";"Caida de Ocupante";"Suburbano el Tesoro";0
"6936";"Solo daños";"Caida de Ocupante";"Suburbano el Tesoro";0
"6938";"Con muertos";"Choque";"Suburbano el Tesoro";0
"6940";"Con heridos";"Incendio";"Suburbano el Tesoro";0
"6941";"Con muertos";"Incendio";"Suburbano el Tesoro";0
"6942";"Solo daños";"Incendio";"Suburbano el Tesoro";0
"6944";"Con muertos";"Otro";"Suburbano el Tesoro";0
"6945";"Solo daños";"Otro";"Suburbano el Tesoro";0
"6947";"Con muertos";"Volcamiento";"Suburbano el Tesoro";0
"6949";"Con heridos";"Atropello";"Suburbano La Cuchilla";0
"6950";"Con muertos";"Atropello";"Suburbano La Cuchilla";0
"6951";"Solo daños";"Atropello";"Suburbano La Cuchilla";0
"6952";"Con heridos";"Caida de Ocupante";"Suburbano La Cuchilla";0
"6953";"Con muertos";"Caida de Ocupante";"Suburbano La Cuchilla";0
"6954";"Solo daños";"Caida de Ocupante";"Suburbano La Cuchilla";0
"6955";"Con heridos";"Choque";"Suburbano La Cuchilla";0
"6956";"Con muertos";"Choque";"Suburbano La Cuchilla";0
"6958";"Con heridos";"Incendio";"Suburbano La Cuchilla";0
"6959";"Con muertos";"Incendio";"Suburbano La Cuchilla";0
"6960";"Solo daños";"Incendio";"Suburbano La Cuchilla";0
"6961";"Con heridos";"Otro";"Suburbano La Cuchilla";0
"6962";"Con muertos";"Otro";"Suburbano La Cuchilla";0
"6963";"Solo daños";"Otro";"Suburbano La Cuchilla";0
"6964";"Con heridos";"Volcamiento";"Suburbano La Cuchilla";0
"6965";"Con muertos";"Volcamiento";"Suburbano La Cuchilla";0
"6966";"Solo daños";"Volcamiento";"Suburbano La Cuchilla";0
"6969";"Solo daños";"Atropello";"Suburbano La Loma";0
"6971";"Con muertos";"Caida de Ocupante";"Suburbano La Loma";0
"6972";"Solo daños";"Caida de Ocupante";"Suburbano La Loma";0
"6974";"Con muertos";"Choque";"Suburbano La Loma";0
"6976";"Con heridos";"Incendio";"Suburbano La Loma";0
"6977";"Con muertos";"Incendio";"Suburbano La Loma";0
"6978";"Solo daños";"Incendio";"Suburbano La Loma";0
"6980";"Con muertos";"Otro";"Suburbano La Loma";0
"6981";"Solo daños";"Otro";"Suburbano La Loma";0
"6983";"Con muertos";"Volcamiento";"Suburbano La Loma";0
"6985";"Con heridos";"Atropello";"Suburbano La Palma-El Patio";0
"6986";"Con muertos";"Atropello";"Suburbano La Palma-El Patio";0
"6987";"Solo daños";"Atropello";"Suburbano La Palma-El Patio";0
"6988";"Con heridos";"Caida de Ocupante";"Suburbano La Palma-El Patio";0
"6989";"Con muertos";"Caida de Ocupante";"Suburbano La Palma-El Patio";0
"6990";"Solo daños";"Caida de Ocupante";"Suburbano La Palma-El Patio";0
"6991";"Con heridos";"Choque";"Suburbano La Palma-El Patio";0
"6992";"Con muertos";"Choque";"Suburbano La Palma-El Patio";0
"6994";"Con heridos";"Incendio";"Suburbano La Palma-El Patio";0
"6995";"Con muertos";"Incendio";"Suburbano La Palma-El Patio";0
"6996";"Solo daños";"Incendio";"Suburbano La Palma-El Patio";0
"6998";"Con muertos";"Otro";"Suburbano La Palma-El Patio";0
"6999";"Solo daños";"Otro";"Suburbano La Palma-El Patio";0
"7000";"Con heridos";"Volcamiento";"Suburbano La Palma-El Patio";0
"7001";"Con muertos";"Volcamiento";"Suburbano La Palma-El Patio";0
"7002";"Solo daños";"Volcamiento";"Suburbano La Palma-El Patio";0
"7004";"Con muertos";"Atropello";"Suburbano Mirador del Poblado";0
"7005";"Solo daños";"Atropello";"Suburbano Mirador del Poblado";0
"7007";"Con muertos";"Caida de Ocupante";"Suburbano Mirador del Poblado";0
"7008";"Solo daños";"Caida de Ocupante";"Suburbano Mirador del Poblado";0
"7010";"Con muertos";"Choque";"Suburbano Mirador del Poblado";0
"7012";"Con heridos";"Incendio";"Suburbano Mirador del Poblado";0
"7013";"Con muertos";"Incendio";"Suburbano Mirador del Poblado";0
"7016";"Con muertos";"Otro";"Suburbano Mirador del Poblado";0
"7017";"Solo daños";"Otro";"Suburbano Mirador del Poblado";0
"7019";"Con muertos";"Volcamiento";"Suburbano Mirador del Poblado";0
"7020";"Solo daños";"Volcamiento";"Suburbano Mirador del Poblado";0
"7022";"Con muertos";"Atropello";"Suburbano Palma Patio";0
"7023";"Solo daños";"Atropello";"Suburbano Palma Patio";0
"7025";"Con muertos";"Caida de Ocupante";"Suburbano Palma Patio";0
"7026";"Solo daños";"Caida de Ocupante";"Suburbano Palma Patio";0
"7030";"Con heridos";"Incendio";"Suburbano Palma Patio";0
"7031";"Con muertos";"Incendio";"Suburbano Palma Patio";0
"7032";"Solo daños";"Incendio";"Suburbano Palma Patio";0
"7033";"Con heridos";"Otro";"Suburbano Palma Patio";0
"7034";"Con muertos";"Otro";"Suburbano Palma Patio";0
"7035";"Solo daños";"Otro";"Suburbano Palma Patio";0
"7037";"Con muertos";"Volcamiento";"Suburbano Palma Patio";0
"7038";"Solo daños";"Volcamiento";"Suburbano Palma Patio";0
"7039";"Con heridos";"Atropello";"Suburbano Palmitas";0
"7041";"Solo daños";"Atropello";"Suburbano Palmitas";0
"7042";"Con heridos";"Caida de Ocupante";"Suburbano Palmitas";0
"7043";"Con muertos";"Caida de Ocupante";"Suburbano Palmitas";0
"7044";"Solo daños";"Caida de Ocupante";"Suburbano Palmitas";0
"7046";"Con muertos";"Choque";"Suburbano Palmitas";0
"7048";"Con heridos";"Incendio";"Suburbano Palmitas";0
"7049";"Con muertos";"Incendio";"Suburbano Palmitas";0
"7050";"Solo daños";"Incendio";"Suburbano Palmitas";0
"7052";"Con muertos";"Otro";"Suburbano Palmitas";0
"7053";"Solo daños";"Otro";"Suburbano Palmitas";0
"7055";"Con muertos";"Volcamiento";"Suburbano Palmitas";0
"7056";"Solo daños";"Volcamiento";"Suburbano Palmitas";0
"7058";"Con muertos";"Atropello";"Suburbano Pedregal alto";0
"7059";"Solo daños";"Atropello";"Suburbano Pedregal alto";0
"7061";"Con muertos";"Caida de Ocupante";"Suburbano Pedregal alto";0
"7062";"Solo daños";"Caida de Ocupante";"Suburbano Pedregal alto";0
"7064";"Con muertos";"Choque";"Suburbano Pedregal alto";0
"7066";"Con heridos";"Incendio";"Suburbano Pedregal alto";0
"7067";"Con muertos";"Incendio";"Suburbano Pedregal alto";0
"7068";"Solo daños";"Incendio";"Suburbano Pedregal alto";0
"7070";"Con muertos";"Otro";"Suburbano Pedregal alto";0
"7071";"Solo daños";"Otro";"Suburbano Pedregal alto";0
"7073";"Con muertos";"Volcamiento";"Suburbano Pedregal alto";0
"7074";"Solo daños";"Volcamiento";"Suburbano Pedregal alto";0
"7075";"Con heridos";"Atropello";"Suburbano Piedra Gorda";0
"7076";"Con muertos";"Atropello";"Suburbano Piedra Gorda";0
"7077";"Solo daños";"Atropello";"Suburbano Piedra Gorda";0
"7078";"Con heridos";"Caida de Ocupante";"Suburbano Piedra Gorda";0
"7079";"Con muertos";"Caida de Ocupante";"Suburbano Piedra Gorda";0
"7080";"Solo daños";"Caida de Ocupante";"Suburbano Piedra Gorda";0
"7081";"Con heridos";"Choque";"Suburbano Piedra Gorda";0
"7082";"Con muertos";"Choque";"Suburbano Piedra Gorda";0
"7084";"Con heridos";"Incendio";"Suburbano Piedra Gorda";0
"7085";"Con muertos";"Incendio";"Suburbano Piedra Gorda";0
"7086";"Solo daños";"Incendio";"Suburbano Piedra Gorda";0
"7087";"Con heridos";"Otro";"Suburbano Piedra Gorda";0
"7088";"Con muertos";"Otro";"Suburbano Piedra Gorda";0
"7089";"Solo daños";"Otro";"Suburbano Piedra Gorda";0
"7090";"Con heridos";"Volcamiento";"Suburbano Piedra Gorda";0
"7091";"Con muertos";"Volcamiento";"Suburbano Piedra Gorda";0
"7092";"Solo daños";"Volcamiento";"Suburbano Piedra Gorda";0
"7094";"Con muertos";"Atropello";"Suburbano Potrerito";0
"7095";"Solo daños";"Atropello";"Suburbano Potrerito";0
"7097";"Con muertos";"Caida de Ocupante";"Suburbano Potrerito";0
"7098";"Solo daños";"Caida de Ocupante";"Suburbano Potrerito";0
"7100";"Con muertos";"Choque";"Suburbano Potrerito";0
"7101";"Solo daños";"Choque";"Suburbano Potrerito";0
"7102";"Con heridos";"Incendio";"Suburbano Potrerito";0
"7103";"Con muertos";"Incendio";"Suburbano Potrerito";0
"7104";"Solo daños";"Incendio";"Suburbano Potrerito";0
"7105";"Con heridos";"Otro";"Suburbano Potrerito";0
"7106";"Con muertos";"Otro";"Suburbano Potrerito";0
"7107";"Solo daños";"Otro";"Suburbano Potrerito";0
"7108";"Con heridos";"Volcamiento";"Suburbano Potrerito";0
"7109";"Con muertos";"Volcamiento";"Suburbano Potrerito";0
"7110";"Solo daños";"Volcamiento";"Suburbano Potrerito";0
"7112";"Con muertos";"Atropello";"Suburbano Travesias";0
"7113";"Solo daños";"Atropello";"Suburbano Travesias";0
"7115";"Con muertos";"Caida de Ocupante";"Suburbano Travesias";0
"7116";"Solo daños";"Caida de Ocupante";"Suburbano Travesias";0
"7118";"Con muertos";"Choque";"Suburbano Travesias";0
"7120";"Con heridos";"Incendio";"Suburbano Travesias";0
"7121";"Con muertos";"Incendio";"Suburbano Travesias";0
"7122";"Solo daños";"Incendio";"Suburbano Travesias";0
"7124";"Con muertos";"Otro";"Suburbano Travesias";0
"7125";"Solo daños";"Otro";"Suburbano Travesias";0
"7127";"Con muertos";"Volcamiento";"Suburbano Travesias";0
"7128";"Solo daños";"Volcamiento";"Suburbano Travesias";0
"7131";"Solo daños";"Atropello";"Sucre";0
"7133";"Con muertos";"Caida de Ocupante";"Sucre";0
"7134";"Solo daños";"Caida de Ocupante";"Sucre";0
"7138";"Con heridos";"Incendio";"Sucre";0
"7139";"Con muertos";"Incendio";"Sucre";0
"7140";"Solo daños";"Incendio";"Sucre";0
"7142";"Con muertos";"Otro";"Sucre";0
"7145";"Con muertos";"Volcamiento";"Sucre";0
"7149";"Solo daños";"Atropello";"Suramericana";0
"7151";"Con muertos";"Caida de Ocupante";"Suramericana";0
"7152";"Solo daños";"Caida de Ocupante";"Suramericana";0
"7156";"Con heridos";"Incendio";"Suramericana";0
