"";"Var1";"Var2";"Var3";"Freq"
"27667";"Atropello";"Lote o Predio";"Suburbano El Plan";3
"27776";"Caida de Ocupante";"Tramo de via";"Suburbano el Tesoro";3
"28280";"Caida de Ocupante";"Tramo de via";"Suburbano Pedregal alto";3
"28459";"Atropello";"Lote o Predio";"Suburbano Travesias";3
"28464";"Volcamiento";"Lote o Predio";"Suburbano Travesias";3
"28563";"Choque";"Puente";"Sucre";3
"28746";"Volcamiento";"Interseccion";"Tenche";3
"28779";"Choque";"Puente";"Tenche";3
"28827";"Choque";"Paso a Nivel";"Terminal de Transporte";3
"28886";"Caida de Ocupante";"Interseccion";"Toscana";3
"29039";"Otro";"Lote o Predio";"Trece de Noviembre";3
"29072";"Caida de Ocupante";"Tramo de via";"Trece de Noviembre";3
"29106";"Volcamiento";"Interseccion";"Tricentenario";3
"29139";"Choque";"Puente";"Tricentenario";3
"29245";"Atropello";"Interseccion";"U.D. Atanasio Girardot";3
"29249";"Otro";"Interseccion";"U.D. Atanasio Girardot";3
"29313";"Choque";"Glorieta";"U.P.B.";3
"29328";"Volcamiento";"Lote o Predio";"U.P.B.";3
"29379";"Choque";"Ciclo Ruta";"Universidad de Antioquia";3
"29390";"Caida de Ocupante";"Interseccion";"Universidad de Antioquia";3
"29461";"Atropello";"Interseccion";"Universidad Nacional";3
"29479";"Atropello";"Paso Elevado";"Universidad Nacional";3
"29534";"Caida de Ocupante";"Interseccion";"Veinte de Julio";3
"29537";"Otro";"Interseccion";"Veinte de Julio";3
"29541";"Choque";"Lote o Predio";"Veinte de Julio";3
"29544";"Volcamiento";"Lote o Predio";"Veinte de Julio";3
"29723";"Otro";"Tramo de via";"Versalles No. 2";3
"29724";"Volcamiento";"Tramo de via";"Versalles No. 2";3
"29969";"Otro";"Interseccion";"Villa del Socorro";3
"30253";"Atropello";"Interseccion";"Villa Liliam";3
"30403";"Atropello";"Lote o Predio";"Villa Niza";3
"30408";"Volcamiento";"Lote o Predio";"Villa Niza";3
"30461";"Otro";"Ciclo Ruta";"Villa Nueva";3
"30551";"Otro";"Lote o Predio";"Villa Turbay";3
"30617";"Otro";"Interseccion";"Villatina";3
"30839";"Otro";"Lote o Predio";"Yolombo";3
"3";"Choque";"Ciclo Ruta";"0";2
"12";"Volcamiento";"Glorieta";"0";2
"14";"Caida de Ocupante";"Interseccion";"0";2
"18";"Volcamiento";"Interseccion";"0";2
"199";"Atropello";"Tramo de via";"0105";2
"273";"Choque";"Tramo de via";"0109";2
"415";"Atropello";"Tramo de via";"0205";2
"735";"Choque";"Interseccion";"0303";2
"743";"Otro";"Lote o Predio";"0303";2
"957";"Choque";"Lote o Predio";"0307";2
"1135";"Atropello";"Tramo de via";"0310";2
"1175";"Otro";"Lote o Predio";"0312";2
"1239";"Choque";"Interseccion";"0402";2
"1527";"Choque";"Interseccion";"0505";2
"1641";"Choque";"Tramo de via";"0509";2
"2071";"Atropello";"Tramo de via";"0717";2
"2183";"Otro";"Lote o Predio";"0809";2
"2252";"Caida de Ocupante";"Lote o Predio";"0811";2
"2287";"Atropello";"Tramo de via";"0811";2
"2895";"Choque";"Interseccion";"1001";2
"2967";"Choque";"Interseccion";"1003";2
"3081";"Choque";"Tramo de via";"1004";2
"3116";"Caida de Ocupante";"Lote o Predio";"1007";2
"3151";"Atropello";"Tramo de via";"1007";2
"3155";"Otro";"Tramo de via";"1007";2
"3225";"Choque";"Tramo de via";"1008";2
"3255";"Choque";"Interseccion";"1011";2
"3260";"Caida de Ocupante";"Lote o Predio";"1011";2
"3327";"Choque";"Interseccion";"1012";2
"3369";"Choque";"Tramo de via";"1012";2
"3513";"Choque";"Tramo de via";"1018";2
"3541";"Atropello";"Interseccion";"1019";2
"3623";"Otro";"Lote o Predio";"1020";2
"3657";"Choque";"Tramo de via";"1020";2
"3727";"Atropello";"Tramo de via";"1101";2
"3729";"Choque";"Tramo de via";"1101";2
"4047";"Choque";"Interseccion";"1114";2
"4199";"Otro";"Lote o Predio";"1204";2
"4232";"Caida de Ocupante";"Tramo de via";"1204";2
"4233";"Choque";"Tramo de via";"1204";2
"4592";"Caida de Ocupante";"Tramo de via";"1408";2
"4623";"Choque";"Interseccion";"1419";2
"4628";"Caida de Ocupante";"Lote o Predio";"1419";2
"4631";"Otro";"Lote o Predio";"1419";2
"4791";"Choque";"Paso Inferior";"1423";2
"4911";"Choque";"Interseccion";"1504";2
"4917";"Choque";"Lote o Predio";"1504";2
"4983";"Choque";"Interseccion";"1507";2
"5023";"Atropello";"Tramo de via";"1507";2
"5060";"Caida de Ocupante";"Lote o Predio";"1510";2
"5063";"Otro";"Lote o Predio";"1510";2
"5064";"Volcamiento";"Lote o Predio";"1510";2
"5240";"Caida de Ocupante";"Tramo de via";"1603";2
"5271";"Choque";"Interseccion";"1605";2
"5559";"Choque";"Interseccion";"1620";2
"5703";"Choque";"Interseccion";"6001";2
"5709";"Choque";"Lote o Predio";"6001";2
"5744";"Caida de Ocupante";"Tramo de via";"6001";2
"5775";"Choque";"Interseccion";"7001";2
"5779";"Atropello";"Lote o Predio";"7001";2
"5780";"Caida de Ocupante";"Lote o Predio";"7001";2
"5784";"Volcamiento";"Lote o Predio";"7001";2
"5820";"Volcamiento";"Tramo de via";"7001";2
"5891";"Otro";"Tramo de via";"7002";2
"6139";"Atropello";"Lote o Predio";"Aguas Frias";2
"6140";"Caida de Ocupante";"Lote o Predio";"Aguas Frias";2
"6281";"Otro";"Interseccion";"Alejandría";2
"6282";"Volcamiento";"Interseccion";"Alejandría";2
"6410";"Caida de Ocupante";"Ciclo Ruta";"Alfonso López";2
"6411";"Choque";"Ciclo Ruta";"Alfonso López";2
"6413";"Otro";"Ciclo Ruta";"Alfonso López";2
"6494";"Caida de Ocupante";"Interseccion";"Altamira";2
"6554";"Caida de Ocupante";"Ciclo Ruta";"Altavista";2
"6565";"Atropello";"Interseccion";"Altavista";2
"6576";"Volcamiento";"Lote o Predio";"Altavista";2
"6643";"Atropello";"Lote o Predio";"Altavista Sector Central";2
"6709";"Atropello";"Interseccion";"Altos del Poblado";2
"6716";"Caida de Ocupante";"Lote o Predio";"Altos del Poblado";2
"6720";"Volcamiento";"Lote o Predio";"Altos del Poblado";2
"6729";"Choque";"Paso Elevado";"Altos del Poblado";2
"6785";"Otro";"Interseccion";"Andalucía";2
"6857";"Otro";"Interseccion";"Antonio Nariño";2
"7004";"Caida de Ocupante";"Lote o Predio";"Area De Expansion Altavista";2
"7043";"Otro";"Tramo de via";"Area De Expansion Altavista";2
"7044";"Volcamiento";"Tramo de via";"Area De Expansion Altavista";2
"7071";"Choque";"Interseccion";"Área de Expansión Altavista";2
"7111";"Atropello";"Tramo de via";"Área de Expansión Altavista";2
"7116";"Volcamiento";"Tramo de via";"Área de Expansión Altavista";2
"7219";"Atropello";"Lote o Predio";"Área de Expansión Altos de Calasanz";2
"7220";"Caida de Ocupante";"Lote o Predio";"Área de Expansión Altos de Calasanz";2
"7260";"Volcamiento";"Tramo de via";"Área de Expansión Altos de Calasanz";2
"7281";"Choque";"Glorieta";"Area De Expansion Belen Rincon";2
"7407";"Choque";"Tunel";"Área de Expansión Pajarito";2
"7436";"Caida de Ocupante";"Lote o Predio";"Área de Expansión San Antonio de Prado";2
"7491";"Choque";"Ciclo Ruta";"Asomadera No. 1";2
"7505";"Otro";"Interseccion";"Asomadera No. 1";2
"7537";"Atropello";"Puente";"Asomadera No. 1";2
"7569";"Choque";"Glorieta";"Asomadera No. 2";2
"7584";"Volcamiento";"Lote o Predio";"Asomadera No. 2";2
"7789";"Atropello";"Interseccion";"Astorga";2
"7799";"Otro";"Lote o Predio";"Astorga";2
"7800";"Volcamiento";"Lote o Predio";"Astorga";2
"7836";"Volcamiento";"Tramo de via";"Astorga";2
"7903";"Atropello";"Tramo de via";"AUC1";2
"8027";"Otro";"Paso Elevado";"Aures No. 2";2
"8078";"Caida de Ocupante";"Interseccion";"Aures No.1";2
"8226";"Volcamiento";"Interseccion";"B. Cerro  El Volador";2
"8229";"Choque";"Lote o Predio";"B. Cerro  El Volador";2
"8379";"Choque";"Paso a Nivel";"Barrio Caicedo";2
"8442";"Volcamiento";"Interseccion";"Barrio Colombia";2
"8497";"Atropello";"Ciclo Ruta";"Barrio Colón";2
"8501";"Otro";"Ciclo Ruta";"Barrio Colón";2
"8504";"Caida de Ocupante";"Glorieta";"Barrio Colón";2
"8523";"Choque";"Paso a Nivel";"Barrio Colón";2
"8527";"Atropello";"Paso Elevado";"Barrio Colón";2
"8661";"Choque";"Lote o Predio";"Barrio de Jesús";2
"8940";"Volcamiento";"Glorieta";"Belén";2
"9013";"Atropello";"Interseccion";"Belencito";2
"9021";"Choque";"Lote o Predio";"Belencito";2
"9090";"Volcamiento";"Interseccion";"Bello Horizonte";2
"9096";"Volcamiento";"Lote o Predio";"Bello Horizonte";2
"9275";"Otro";"Tramo de via";"Berlín";2
"9301";"Atropello";"Interseccion";"Bermejal-Los Alamos";2
"9306";"Volcamiento";"Interseccion";"Bermejal-Los Alamos";2
"9374";"Caida de Ocupante";"Interseccion";"Betania";2
"9381";"Choque";"Lote o Predio";"Betania";2
"9483";"Choque";"Puente";"Blanquizal";2
"9579";"Choque";"Ciclo Ruta";"Bomboná No. 1";2
"9666";"Volcamiento";"Interseccion";"Bomboná No. 2";2
"9743";"Otro";"Lote o Predio";"Bomboná No.1";2
"9779";"Otro";"Tramo de via";"Bomboná No.1";2
"9888";"Volcamiento";"Lote o Predio";"Bosques de San Pablo";2
"10003";"Atropello";"Via peatonal";"Boston";2
"10011";"Choque";"Ciclo Ruta";"Boyacá";2
"10017";"Choque";"Glorieta";"Boyacá";2
"10022";"Caida de Ocupante";"Interseccion";"Boyacá";2
"10155";"Choque";"Ciclo Ruta";"Buenos Aires";2
"10239";"Choque";"Interseccion";"Buga Patio Bonito";2
"10248";"Volcamiento";"Lote o Predio";"Buga Patio Bonito";2
"10297";"Atropello";"Ciclo Ruta";"Cabecera San Antonio de Prado";2
"10323";"Choque";"Paso a Nivel";"Cabecera San Antonio de Prado";2
"10333";"Atropello";"Paso Inferior";"Cabecera San Antonio de Prado";2
"10371";"Choque";"Ciclo Ruta";"Cabecera Urbana San Cristobal";2
"10443";"Choque";"Ciclo Ruta";"Calasanz";2
"10448";"Caida de Ocupante";"Glorieta";"Calasanz";2
"10451";"Otro";"Glorieta";"Calasanz";2
"10525";"Atropello";"Interseccion";"Calasanz Parte Alta";2
"10529";"Otro";"Interseccion";"Calasanz Parte Alta";2
"10591";"Atropello";"Glorieta";"Calle Nueva";2
"10596";"Volcamiento";"Glorieta";"Calle Nueva";2
"10598";"Caida de Ocupante";"Interseccion";"Calle Nueva";2
"10615";"Atropello";"Paso Elevado";"Calle Nueva";2
"10634";"Caida de Ocupante";"Puente";"Calle Nueva";2
"10637";"Otro";"Puente";"Calle Nueva";2
"10651";"Atropello";"Via peatonal";"Calle Nueva";2
"10668";"Volcamiento";"Glorieta";"Campo Alegre";2
"10730";"Caida de Ocupante";"Ciclo Ruta";"Campo Amor";2
"10791";"Choque";"Tunel";"Campo Amor";2
"10873";"Atropello";"Ciclo Ruta";"Campo Valdés No. 2";2
"10874";"Caida de Ocupante";"Ciclo Ruta";"Campo Valdés No. 2";2
"10957";"Atropello";"Interseccion";"Campo Valdés No.2";2
"11046";"Volcamiento";"Paso a Nivel";"Caribe";2
"11058";"Volcamiento";"Paso Inferior";"Caribe";2
"11093";"Otro";"Ciclo Ruta";"Carlos E. Restrepo";2
"11127";"Choque";"Paso Inferior";"Carlos E. Restrepo";2
"11138";"Caida de Ocupante";"Puente";"Carlos E. Restrepo";2
"11282";"Caida de Ocupante";"Puente";"Castilla";2
"11379";"Choque";"Ciclo Ruta";"Cataluña";2
"11390";"Caida de Ocupante";"Interseccion";"Cataluña";2
"11457";"Choque";"Glorieta";"Cementerio Universal";2
"11465";"Otro";"Interseccion";"Cementerio Universal";2
"11538";"Volcamiento";"Interseccion";"Centro Administrativo";2
"11601";"Choque";"Glorieta";"Cerro Nutibara";2
"11606";"Caida de Ocupante";"Interseccion";"Cerro Nutibara";2
"11619";"Choque";"Paso a Nivel";"Cerro Nutibara";2
"11628";"Volcamiento";"Paso Elevado";"Cerro Nutibara";2
"11641";"Atropello";"Puente";"Cerro Nutibara";2
"11672";"Caida de Ocupante";"Glorieta";"Corazón de Jesús";2
"11675";"Otro";"Glorieta";"Corazón de Jesús";2
"11683";"Atropello";"Lote o Predio";"Corazón de Jesús";2
"11691";"Choque";"Paso a Nivel";"Corazón de Jesús";2
"11713";"Atropello";"Puente";"Corazón de Jesús";2
"11718";"Volcamiento";"Puente";"Corazón de Jesús";2
"11743";"Atropello";"Glorieta";"Córdoba";2
"11744";"Caida de Ocupante";"Glorieta";"Córdoba";2
"11754";"Volcamiento";"Interseccion";"Córdoba";2
"11809";"Atropello";"Ciclo Ruta";"Cristo Rey";2
"11858";"Caida de Ocupante";"Puente";"Cristo Rey";2
"11957";"Otro";"Ciclo Ruta";"Cucaracho";2
"11965";"Atropello";"Interseccion";"Cucaracho";2
"12032";"Caida de Ocupante";"Glorieta";"Diego Echavarría";2
"12035";"Otro";"Glorieta";"Diego Echavarría";2
"12099";"Choque";"Ciclo Ruta";"Doce de Octubre No.1";2
"12110";"Caida de Ocupante";"Interseccion";"Doce de Octubre No.1";2
"12182";"Caida de Ocupante";"Interseccion";"Doce de Octubre No.2";2
"12260";"Caida de Ocupante";"Lote o Predio";"Eduardo Santos";2
"12261";"Choque";"Lote o Predio";"Eduardo Santos";2
"12335";"Otro";"Lote o Predio";"El Astillero";2
"12369";"Choque";"Tramo de via";"El Astillero";2
"12404";"Caida de Ocupante";"Lote o Predio";"El Castillo";2
"12437";"Otro";"Puente";"El Castillo";2
"12459";"Choque";"Ciclo Ruta";"El Chagualo";2
"12464";"Caida de Ocupante";"Glorieta";"El Chagualo";2
"12468";"Volcamiento";"Glorieta";"El Chagualo";2
"12493";"Atropello";"Paso Inferior";"El Chagualo";2
"12494";"Caida de Ocupante";"Paso Inferior";"El Chagualo";2
"12506";"Caida de Ocupante";"Puente";"El Chagualo";2
"12541";"Atropello";"Interseccion";"El Compromiso";2
"12613";"Atropello";"Interseccion";"El Corazón";2
"12731";"Otro";"Tramo de via";"El Corazon El Morro";2
"12747";"Choque";"Ciclo Ruta";"El Danubio";2
"12761";"Otro";"Interseccion";"El Danubio";2
"12912";"Volcamiento";"Lote o Predio";"El Diamante No. 2";2
"12978";"Volcamiento";"Interseccion";"El Estadio";2
"13115";"Otro";"Glorieta";"El Nogal-Los Almendros";2
"13123";"Atropello";"Lote o Predio";"El Nogal-Los Almendros";2
"13193";"Otro";"Interseccion";"El Pesebre";2
"13263";"Choque";"Interseccion";"El Picacho";2
"13267";"Atropello";"Lote o Predio";"El Picacho";2
"13268";"Caida de Ocupante";"Lote o Predio";"El Picacho";2
"13334";"Caida de Ocupante";"Interseccion";"El Pinal";2
"13533";"Choque";"Via peatonal";"El Poblado";2
"13553";"Otro";"Interseccion";"El Pomar";2
"13554";"Volcamiento";"Interseccion";"El Pomar";2
"13599";"Choque";"Tunel";"El Pomar";2
"13616";"Caida de Ocupante";"Glorieta";"El Progreso";2
"13770";"Volcamiento";"Interseccion";"El Raizal";2
"13826";"Caida de Ocupante";"Ciclo Ruta";"El Rincón";2
"13835";"Otro";"Glorieta";"El Rincón";2
"13838";"Caida de Ocupante";"Interseccion";"El Rincón";2
"13842";"Volcamiento";"Interseccion";"El Rincón";2
"13909";"Atropello";"Interseccion";"El Rodeo";2
"13915";"Atropello";"Lote o Predio";"El Rodeo";2
"14054";"Caida de Ocupante";"Interseccion";"El Salvador";2
"14129";"Otro";"Interseccion";"El Socorro";2
"14131";"Atropello";"Lote o Predio";"El Socorro";2
"14132";"Caida de Ocupante";"Lote o Predio";"El Socorro";2
"14136";"Volcamiento";"Lote o Predio";"El Socorro";2
"14201";"Otro";"Interseccion";"El Tesoro";2
"14208";"Volcamiento";"Lote o Predio";"El Tesoro";2
"14217";"Choque";"Paso Elevado";"El Tesoro";2
"14316";"Volcamiento";"Tramo de via";"El Triunfo";2
"14403";"Choque";"Ciclo Ruta";"El Velódromo";2
"14417";"Otro";"Interseccion";"El Velódromo";2
"14451";"Choque";"Puente";"El Velódromo";2
"14487";"Choque";"Interseccion";"El Vergel";2
"14529";"Choque";"Tramo de via";"El Vergel";2
"14531";"Otro";"Tramo de via";"El Vergel";2
"14617";"Atropello";"Ciclo Ruta";"Estación Villa";2
"14649";"Choque";"Paso Elevado";"Estación Villa";2
"14657";"Otro";"Paso Inferior";"Estación Villa";2
"14773";"Atropello";"Interseccion";"Facultad Veterinaria y Zootecnia U.de.A.";2
"14783";"Otro";"Lote o Predio";"Facultad Veterinaria y Zootecnia U.de.A.";2
"14921";"Otro";"Interseccion";"Ferrini";2
"14955";"Choque";"Puente";"Ferrini";2
"15000";"Volcamiento";"Lote o Predio";"Florencia";2
"15057";"Choque";"Glorieta";"Florida Nueva";2
"15123";"Choque";"Ciclo Ruta";"Francisco Antonio Zea";2
"15243";"Choque";"Puente";"Fuente Clara";2
"15267";"Choque";"Ciclo Ruta";"Gerona";2
"15273";"Choque";"Glorieta";"Gerona";2
"15338";"Caida de Ocupante";"Ciclo Ruta";"Girardot";2
"15422";"Caida de Ocupante";"Interseccion";"Granada";2
"15425";"Otro";"Interseccion";"Granada";2
"15426";"Volcamiento";"Interseccion";"Granada";2
"15626";"Caida de Ocupante";"Ciclo Ruta";"Guayaquil";2
"15636";"Volcamiento";"Glorieta";"Guayaquil";2
"15642";"Volcamiento";"Interseccion";"Guayaquil";2
"15656";"Caida de Ocupante";"Paso Elevado";"Guayaquil";2
"15663";"Choque";"Paso Inferior";"Guayaquil";2
"15693";"Choque";"Via peatonal";"Guayaquil";2
"15771";"Choque";"Ciclo Ruta";"Hospital San Vicente de Paúl";2
"15853";"Atropello";"Interseccion";"Inst";2
"15863";"Otro";"Lote o Predio";"Inst";2
"15900";"Volcamiento";"Tramo de via";"Inst";2
"15936";"Volcamiento";"Lote o Predio";"Jardín Botánico";2
"15995";"Otro";"Glorieta";"Jesús Nazareno";2
"16016";"Caida de Ocupante";"Paso Elevado";"Jesús Nazareno";2
"16071";"Choque";"Interseccion";"Juan Pablo II";2
"16080";"Volcamiento";"Lote o Predio";"Juan Pablo II";2
"16149";"Choque";"Lote o Predio";"Juan XXIII La Quiebra";2
"16203";"Choque";"Ciclo Ruta";"Kennedy";2
"16217";"Otro";"Interseccion";"Kennedy";2
"16289";"Otro";"Interseccion";"La Aguacatala";2
"16310";"Caida de Ocupante";"Paso Inferior";"La Aguacatala";2
"16322";"Caida de Ocupante";"Puente";"La Aguacatala";2
"16362";"Volcamiento";"Interseccion";"La Alpujarra";2
"16381";"Atropello";"Paso Inferior";"La Alpujarra";2
"16393";"Atropello";"Puente";"La Alpujarra";2
"16413";"Choque";"Via peatonal";"La Alpujarra";2
"16454";"Caida de Ocupante";"Paso Inferior";"La América";2
"16512";"Volcamiento";"Lote o Predio";"La Avanzada";2
"16569";"Choque";"Glorieta";"La Candelaria";2
"16605";"Choque";"Pontón";"La Candelaria";2
"16629";"Choque";"Via peatonal";"La Candelaria";2
"16721";"Otro";"Interseccion";"La Colina";2
"16737";"Choque";"Paso Elevado";"La Colina";2
"16795";"Atropello";"Lote o Predio";"La Cruz";2
"16797";"Choque";"Lote o Predio";"La Cruz";2
"16800";"Volcamiento";"Lote o Predio";"La Cruz";2
"16850";"Caida de Ocupante";"Ciclo Ruta";"La Esperanza";2
"16941";"Choque";"Lote o Predio";"La Esperanza No. 2";2
"17000";"Caida de Ocupante";"Glorieta";"La Floresta";2
"17082";"Volcamiento";"Interseccion";"La Florida";2
"17115";"Choque";"Puente";"La Florida";2
"17139";"Choque";"Ciclo Ruta";"La Francia";2
"17157";"Choque";"Lote o Predio";"La Francia";2
"17213";"Otro";"Ciclo Ruta";"La Frontera";2
"17221";"Atropello";"Interseccion";"La Frontera";2
"17227";"Atropello";"Lote o Predio";"La Frontera";2
"17282";"Caida de Ocupante";"Ciclo Ruta";"La Gloria";2
"17412";"Volcamiento";"Tramo de via";"La Hondonada";2
"17448";"Volcamiento";"Lote o Predio";"La Isla";2
"17515";"Atropello";"Lote o Predio";"La Ladera";2
"17582";"Caida de Ocupante";"Interseccion";"La Libertad";2
"17695";"Atropello";"Tramo de via";"La Loma";2
"17699";"Otro";"Tramo de via";"La Loma";2
"17735";"Otro";"Lote o Predio";"La Loma de Los Bernal";2
"17768";"Caida de Ocupante";"Tramo de via";"La Loma de Los Bernal";2
"17805";"Choque";"Lote o Predio";"La Loma Oriental";2
"17807";"Otro";"Lote o Predio";"La Loma Oriental";2
"17808";"Volcamiento";"Lote o Predio";"La Loma Oriental";2
"17931";"Choque";"Ciclo Ruta";"La Milagrosa";2
"18009";"Choque";"Glorieta";"La mota";2
"18023";"Otro";"Lote o Predio";"La mota";2
"18163";"Atropello";"Lote o Predio";"La Oculta";2
"18167";"Otro";"Lote o Predio";"La Oculta";2
"18291";"Choque";"Ciclo Ruta";"La Pilarica";2
"18297";"Choque";"Glorieta";"La Pilarica";2
"18378";"Volcamiento";"Interseccion";"La Piñuela";2
"18446";"Caida de Ocupante";"Interseccion";"La Pradera";2
"18450";"Volcamiento";"Interseccion";"La Pradera";2
"18590";"Caida de Ocupante";"Interseccion";"La Salle";2
"18672";"Volcamiento";"Lote o Predio";"La Sierra";2
"18704";"Caida de Ocupante";"Tramo de via";"La Sierra";2
"18741";"Choque";"Lote o Predio";"La Verde";2
"18775";"Atropello";"Tramo de via";"La Verde";2
"18780";"Volcamiento";"Tramo de via";"La Verde";2
"18801";"Choque";"Glorieta";"Lalinde";2
"18903";"Choque";"Paso Inferior";"Las Acacias";2
"18941";"Otro";"Ciclo Ruta";"Las Brisas";2
"18969";"Choque";"Paso Elevado";"Las Brisas";2
"19094";"Caida de Ocupante";"Interseccion";"Las Estancias";2
"19113";"Choque";"Paso Elevado";"Las Estancias";2
"19153";"Atropello";"Ciclo Ruta";"Las Granjas";2
"19170";"Volcamiento";"Interseccion";"Las Granjas";2
"19244";"Caida de Ocupante";"Lote o Predio";"Las Independencias";2
"19310";"Caida de Ocupante";"Interseccion";"Las Lomas No.1";2
"19314";"Volcamiento";"Interseccion";"Las Lomas No.1";2
"19347";"Choque";"Puente";"Las Lomas No.1";2
"19371";"Choque";"Ciclo Ruta";"Las Lomas No.2";2
"19388";"Caida de Ocupante";"Lote o Predio";"Las Lomas No.2";2
"19419";"Choque";"Puente";"Las Lomas No.2";2
"19526";"Caida de Ocupante";"Interseccion";"Las Palmas";2
"19530";"Volcamiento";"Interseccion";"Las Palmas";2
"19589";"Otro";"Ciclo Ruta";"Las Playas";2
"19602";"Volcamiento";"Interseccion";"Las Playas";2
"19603";"Atropello";"Lote o Predio";"Las Playas";2
"19670";"Caida de Ocupante";"Interseccion";"Las Violetas";2
"19736";"Caida de Ocupante";"Glorieta";"Laureles";2
"19761";"Choque";"Paso Elevado";"Laureles";2
"19823";"Otro";"Lote o Predio";"Llanaditas";2
"19875";"Choque";"Ciclo Ruta";"Loma de los Bernal";2
"19889";"Otro";"Interseccion";"Loma de los Bernal";2
"19962";"Volcamiento";"Interseccion";"López de Mesa";2
"20021";"Otro";"Ciclo Ruta";"Lorena";2
